time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.6199999999999894,3.0457395085279044,-4.700881314802914,26.82433617184107,5.991608890890738,0.21314954059508828,0.0,-2.7187901316709677,-4.94214726152216,5.188896782384288,-0.13103578196221055,0.11449059164828189,0.0,487.46442837394585,488.9183014667644,490.35560585059636,486.8851130780011
4.679999999999988,2.8792311181858827,-5.0022133309168275,27.132434024428022,5.983319847839914,0.21978810518585856,0.0,-2.8320295808691602,-5.102950366857818,5.080655113998547,-0.15876820945689904,0.10156177572087668,0.0,427.02136834907793,425.9280643320187,427.5352018329019,425.14579744378364
4.739999999999987,2.7044562771517833,-5.315148846836671,27.439765551200267,5.974416928159389,0.2264497406948367,0.0,-2.9942232301968996,-5.328883711991478,5.161991964413779,-0.13311487860678917,0.12526310898291637,0.0,488.9425033751013,490.71487392999205,488.83335507016284,490.722745794233
4.799999999999986,2.520043854416817,-5.641512901152785,27.750852179017254,5.966642483572183,0.23390299959451522,0.0,-3.1533841881040012,-5.550457663653117,5.206016409903242,-0.12330185948004174,0.1220530124179256,0.0,481.7432038672077,481.5130517165138,481.6097230633005,482.33754594183455
4.859999999999984,2.326302016112795,-5.980852717188722,28.062980010784212,5.95956837687163,0.24160728918232532,0.0,-3.3052159692371483,-5.761398373902632,5.197016193502565,-0.10885106975998171,0.13876846919122657,0.0,467.9776897405693,469.29128564141035,467.0416299776904,468.1558033897958
4.919999999999983,2.1243903283869496,-6.331594792852657,28.370290294413195,5.952854216110023,0.24961805092634304,0.0,-3.425817145964142,-5.9306593686703595,5.046374457924491,-0.11882960954288593,0.12011517342028227,0.0,422.61155536846667,421.0174082104113,423.17921176693113,422.3072273724793
4.979999999999982,1.9144667965489672,-6.693453996665862,28.67089978683071,5.9459412765775355,0.25736169109603946,0.0,-3.5721838561662067,-6.131895800995119,4.973046392127852,-0.10882765309886962,0.1426893431484899,0.0,449.1962261212349,451.03830705351834,449.98543485693864,450.7828882244311
5.0399999999999805,1.6957107440686432,-7.067417645595787,28.966686482904638,5.939761881688014,0.2657875166496746,0.0,-3.7203086432616526,-6.334107488131516,4.885650984865573,-0.09332562341905326,0.13548571119491226,0.0,447.4693585355925,446.90055135290373,447.2369921296833,448.4889377516072
5.099999999999979,1.468051407052736,-7.453487566286958,29.25668202025513,5.9342769602729355,0.27469379920715387,0.0,-3.8689736920547193,-6.535421137224996,4.780107345783511,-0.08784753948422216,0.16636946926534024,0.0,442.04088362109604,444.5993383249938,442.85359369117776,443.2970393991376
5.159999999999978,1.230990024070295,-7.852157743748543,29.541326781150868,5.929401934396537,0.28515013344587725,0.0,-4.033805226342953,-6.754010940222466,4.706956915614652,-0.07055537423638585,0.18663557101744616,0.0,455.5271911981631,457.17332796840714,455.51105086317915,456.8869150767735
5.219999999999977,0.9832335243323514,-8.264790242330752,29.823426301550583,5.925264295811889,0.2967616542558318,0.0,-4.225535193462829,-7.0006374665710185,4.694736126673926,-0.06594954626910923,0.20459704696416642,0.0,478.21979425810963,479.6195935900353,479.2453238756737,479.5921523037971
5.279999999999975,0.7241893593847121,-8.691832415403027,30.103304919139894,5.920912421469511,0.3090309421194908,0.0,-4.410118122336861,-7.234409511638772,4.633176256749171,-0.09085373924916501,0.2042697837293463,0.0,466.8013315646625,466.8146420665399,467.0316182126204,465.080456573393
5.339999999999974,0.45524153146707497,-9.131489294597298,30.37530957870025,5.915667581365245,0.3213689918651754,0.0,-4.555684503747448,-7.421471300713948,4.4331836009710175,-0.08129960838234179,0.20822777096061318,0.0,420.46883513685816,420.8558394275728,419.7623192476753,420.5840457492282
5.399999999999973,0.17648179118904958,-9.583466383403648,30.637720288546223,5.911265446944306,0.3341248924683722,0.0,-4.737159402643173,-7.644875882514563,4.312693001714496,-0.06096203472249534,0.2201422438069577,0.0,450.1110095837235,451.11819601353596,449.9636044113098,451.6032822907848
5.4599999999999715,-0.11236237454971722,-10.04791419406772,30.890059431487636,5.907669866364948,0.3481414680523578,0.0,-4.891937848341128,-7.837332691948498,4.098130366500798,-0.05793234846419819,0.25202923928628546,0.0,417.6782610236312,420.50744176225544,418.49744190478214,418.7583880653574
5.51999999999997,-0.4106656518144128,-10.524004519164487,31.12934926090774,5.905009994420414,0.3629137149178101,0.0,-5.052529247251422,-8.032940277619716,3.877657304744195,-0.025760971721163976,0.2308429815373356,0.0,418.26091106092434,416.47550605644534,417.15850414225434,419.95780115740496
5.579999999999969,-0.7206619452610045,-11.013739407332203,31.35980555799225,5.903571010596158,0.377246058516457,0.0,-5.28158200336703,-8.29170648774427,3.802548819639986,-0.020645694587156576,0.25138652277645457,0.0,471.1419179493077,472.7807835939987,472.38100938965835,472.77538549742155
5.639999999999968,-1.0434841230145981,-11.518004285159511,31.582846284068697,5.9037456650154265,0.39186741623737387,0.0,-5.480167819148789,-8.517502930747701,3.631170192280123,0.029265353659036347,0.22026759740355362,0.0,442.72092206560353,440.21084729150283,440.25563199469536,444.36749224738304
5.699999999999966,-1.3793888818921223,-12.036752193023837,31.797580407118105,5.905440300692758,0.4045152666211802,0.0,-5.717515137555992,-8.774223176697278,3.5252554577286594,0.026118897630557966,0.17430773654651516,0.0,470.33721632341724,466.80216931576877,466.96181815407414,466.71639560643075
5.759999999999965,-1.7286712553598618,-12.570060857795628,32.00347821715839,5.907225888061925,0.41460886255747553,0.0,-5.926026296999826,-9.003205570299343,3.3373005079096587,0.0361944661805797,0.1519014715121542,0.0,441.70216673032814,439.8767526562684,441.0977929774139,441.92964248269254
5.819999999999964,-2.0890992589148145,-13.115944249184912,32.1947564378332,5.909592104673624,0.4237480322903453,0.0,-6.089203045743983,-9.193782897527651,3.0387975110190606,0.045238675766921574,0.15314167562211817,0.0,399.61347756096404,399.75126835963846,398.6350265791521,399.46192376040113
5.879999999999963,-2.4616934047769097,-13.675193351717976,32.37263164443842,5.912727241971618,0.4328197308385713,0.0,-6.3312798645524415,-9.448224584802997,2.8893624960200457,0.06349704787393515,0.14699149964390526,0.0,458.25902054411955,457.7904804685452,455.02600730736015,456.4874512664318
5.939999999999961,-2.8472751060595347,-14.248480860419928,32.53797323861533,5.9166742859911,0.4418631209934416,0.0,-6.522384847549228,-9.662156509178331,2.6219044904893356,0.07000320829324706,0.1572934877530885,0.0,412.9195902208122,413.8508918267137,414.8647859514578,415.43940207508143
5.99999999999996,-3.2452819956040955,-14.835342450477741,32.68874126366725,5.920904812760002,0.45206486666236145,0.0,-6.74540041307171,-9.900523778657574,2.403110242388995,0.07150070000763745,0.18774460789504968,0.0,432.5329794139714,435.1184130219522,433.85578012918825,433.98546462637637
